id_raw,compte_bancaire,pays,annee,type_de_localisation,acces_au_telephone,taille_du_menage,age,sexe,relation_avec_le_chef_de_famille,etat_civil,niveau_education,type_de_job,Group Age
17702,No,Tanzania,2017,Urban,No,2,68,Male,Head of Household,Célibataire,Primary education,Self employed,60-70
17703,No,Tanzania,2017,Rural,Yes,2,30,Female,Spouse,Célibataire,Primary education,Self employed,20-30
17704,No,Tanzania,2017,Rural,Yes,3,26,Female,Spouse,Célibataire,Primary education,Remittance Dependent,20-30
17705,No,Tanzania,2017,Rural,Yes,2,36,Male,Head of Household,Célibataire,Secondary education,Informally employed,30-40
17706,No,Tanzania,2017,Urban,No,3,35,Female,Spouse,Célibataire,Primary education,Self employed,30-40
17707,No,Tanzania,2017,Urban,Yes,2,30,Male,Head of Household,Célibataire,Primary education,Self employed,20-30
17708,Yes,Tanzania,2017,Urban,Yes,1,29,Female,Head of Household,Célibataire,Vocational/Specialised training,Formally employed Private,20-30
17709,Yes,Tanzania,2017,Rural,Yes,1,28,Female,Head of Household,Marié(e),Tertiary education,Formally employed Private,20-30
17710,No,Tanzania,2017,Urban,No,1,35,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
17711,No,Tanzania,2017,Urban,Yes,2,24,Male,Head of Household,Célibataire,Secondary education,Formally employed Private,20-30
17712,No,Tanzania,2017,Rural,Yes,2,28,Male,Head of Household,Célibataire,Primary education,Self employed,20-30
17713,No,Tanzania,2017,Urban,No,2,18,Female,Spouse,Célibataire,No formal education,Informally employed,10-20
17714,No,Tanzania,2017,Urban,Yes,2,50,Female,Spouse,Célibataire,Primary education,Self employed,40-50
17715,No,Tanzania,2017,Urban,Yes,2,38,Female,Head of Household,Célibataire,Primary education,Remittance Dependent,30-40
17716,No,Tanzania,2017,Urban,No,2,30,Female,Spouse,Célibataire,No formal education,Self employed,20-30
17717,No,Tanzania,2017,Urban,No,2,38,Female,Spouse,Célibataire,Primary education,Self employed,30-40
17718,Yes,Tanzania,2017,Urban,Yes,2,25,Male,Head of Household,Célibataire,Tertiary education,Self employed,20-30
17719,No,Tanzania,2017,Urban,Yes,2,60,Female,Head of Household,Célibataire,Primary education,Self employed,50-60
17720,No,Tanzania,2017,Rural,Yes,6,46,Female,Spouse,Célibataire,Primary education,Remittance Dependent,40-50
17721,No,Tanzania,2017,Urban,No,2,30,Female,Spouse,Célibataire,Primary education,Remittance Dependent,20-30
17722,No,Tanzania,2017,Urban,Yes,2,21,Female,Parent,Divorcé(e),Tertiary education,Self employed,20-30
17723,No,Tanzania,2017,Urban,No,3,45,Female,Spouse,Célibataire,Primary education,Self employed,40-50
17724,No,Tanzania,2017,Rural,Yes,2,25,Female,Spouse,Célibataire,Tertiary education,Self employed,20-30
17725,No,Tanzania,2017,Urban,Yes,9,33,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17726,No,Tanzania,2017,Urban,No,4,16,Female,Other relative,Divorcé(e),Primary education,No Income,10-20
17727,No,Tanzania,2017,Urban,No,2,57,Male,Head of Household,Célibataire,Primary education,Self employed,50-60
17728,No,Tanzania,2017,Rural,Yes,4,51,Male,Head of Household,Célibataire,Primary education,Self employed,50-60
17729,No,Tanzania,2017,Urban,No,1,38,Female,Head of Household,Marié(e),No formal education,Informally employed,30-40
17730,No,Tanzania,2017,Rural,Yes,3,35,Male,Head of Household,Célibataire,Tertiary education,Self employed,30-40
17731,Yes,Tanzania,2017,Rural,Yes,1,57,Female,Head of Household,Veuf/Veuve,Primary education,Formally employed Private,50-60
17732,No,Tanzania,2017,Rural,No,6,16,Female,Parent,Divorcé(e),Secondary education,Remittance Dependent,10-20
17733,No,Tanzania,2017,Urban,Yes,3,31,Female,Spouse,Célibataire,Primary education,Informally employed,30-40
17734,Yes,Tanzania,2017,Rural,Yes,3,32,Female,Head of Household,Veuf/Veuve,Tertiary education,Formally employed Private,30-40
17735,No,Tanzania,2017,Urban,Yes,2,24,Female,Spouse,Célibataire,No formal education,Informally employed,20-30
17736,No,Tanzania,2017,Urban,Yes,2,18,Male,Child,Divorcé(e),Tertiary education,Informally employed,10-20
17737,No,Tanzania,2017,Urban,Yes,1,26,Male,Head of Household,Marié(e),Primary education,Self employed,20-30
17738,No,Tanzania,2017,Urban,Yes,2,31,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17739,No,Tanzania,2017,Urban,No,2,20,Female,Spouse,Célibataire,Primary education,Self employed,10-20
17740,No,Tanzania,2017,Rural,Yes,2,28,Female,Spouse,Célibataire,Secondary education,Informally employed,20-30
17741,Yes,Tanzania,2017,Rural,Yes,2,45,Male,Head of Household,Célibataire,Tertiary education,Informally employed,40-50
17742,No,Tanzania,2017,Urban,Yes,2,43,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17743,No,Tanzania,2017,Urban,Yes,2,34,Female,Spouse,Célibataire,Primary education,Informally employed,30-40
17744,No,Tanzania,2017,Urban,No,1,72,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,70-80
17745,No,Tanzania,2017,Urban,Yes,1,60,Female,Head of Household,Veuf/Veuve,No formal education,Self employed,50-60
17746,No,Tanzania,2017,Rural,Yes,4,21,Female,Other non-relatives,Divorcé(e),Tertiary education,No Income,20-30
17747,No,Tanzania,2017,Urban,No,1,55,Female,Head of Household,Célibataire,Primary education,Self employed,50-60
17748,No,Tanzania,2017,Urban,No,1,60,Female,Head of Household,Marié(e),Primary education,Informally employed,50-60
17749,No,Tanzania,2017,Urban,No,2,39,Female,Spouse,Célibataire,Primary education,No Income,30-40
17750,No,Tanzania,2017,Urban,No,4,65,Male,Head of Household,Veuf/Veuve,Primary education,Self employed,60-70
17751,No,Tanzania,2017,Urban,No,3,41,Female,Head of Household,Marié(e),Primary education,Informally employed,40-50
17752,No,Tanzania,2017,Rural,No,2,26,Female,Spouse,Célibataire,Primary education,Informally employed,20-30
17753,Yes,Tanzania,2017,Rural,Yes,2,47,Female,Head of Household,Veuf/Veuve,Primary education,Self employed,40-50
17754,No,Tanzania,2017,Urban,No,1,61,Female,Head of Household,Veuf/Veuve,No formal education,Self employed,60-70
17755,No,Tanzania,2017,Urban,No,2,90,Male,Head of Household,Célibataire,Primary education,Remittance Dependent,80+
17756,Yes,Tanzania,2017,Rural,Yes,2,48,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17757,No,Tanzania,2017,Urban,No,2,27,Female,Spouse,Célibataire,Primary education,Remittance Dependent,20-30
17758,No,Tanzania,2017,Urban,No,2,19,Female,Spouse,Célibataire,Primary education,Self employed,10-20
17759,No,Tanzania,2017,Urban,Yes,2,17,Female,Parent,Divorcé(e),Primary education,Informally employed,10-20
17760,No,Tanzania,2017,Rural,Yes,2,75,Male,Head of Household,Célibataire,No formal education,Remittance Dependent,70-80
17761,No,Tanzania,2017,Urban,Yes,1,35,Female,Head of Household,Célibataire,Primary education,Self employed,30-40
17762,Yes,Tanzania,2017,Urban,Yes,3,49,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17763,No,Tanzania,2017,Urban,Yes,3,25,Female,Parent,Marié(e),Primary education,Informally employed,20-30
17764,Yes,Tanzania,2017,Urban,Yes,2,30,Male,Head of Household,Célibataire,No formal education,Self employed,20-30
17765,No,Tanzania,2017,Urban,Yes,2,56,Male,Head of Household,Célibataire,No formal education,Informally employed,50-60
17766,No,Tanzania,2017,Urban,No,3,18,Male,Parent,Divorcé(e),Primary education,Informally employed,10-20
17767,No,Tanzania,2017,Urban,No,2,24,Female,Spouse,Célibataire,No formal education,Informally employed,20-30
17768,No,Tanzania,2017,Urban,No,2,45,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17769,No,Tanzania,2017,Urban,Yes,2,44,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17770,No,Tanzania,2017,Rural,No,2,32,Female,Spouse,Célibataire,No formal education,Self employed,30-40
17771,No,Tanzania,2017,Urban,No,5,43,Female,Spouse,Célibataire,Primary education,Self employed,40-50
17772,No,Tanzania,2017,Rural,Yes,1,23,Male,Head of Household,Divorcé(e),Primary education,Informally employed,20-30
17773,No,Tanzania,2017,Urban,No,1,27,Female,Head of Household,Marié(e),No formal education,Self employed,20-30
17774,No,Tanzania,2017,Urban,Yes,2,32,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17775,No,Tanzania,2017,Urban,Yes,2,33,Male,Head of Household,Célibataire,Primary education,Informally employed,30-40
17776,No,Tanzania,2017,Urban,Yes,1,28,Male,Head of Household,Divorcé(e),No formal education,Informally employed,20-30
17777,No,Tanzania,2017,Urban,No,2,49,Female,Spouse,Célibataire,Primary education,Self employed,40-50
17778,No,Tanzania,2017,Urban,No,2,30,Female,Spouse,Célibataire,No formal education,Informally employed,20-30
17779,No,Tanzania,2017,Urban,Yes,1,86,Female,Head of Household,Veuf/Veuve,Primary education,Self employed,80+
17780,No,Tanzania,2017,Urban,Yes,2,30,Male,Head of Household,Célibataire,Primary education,Self employed,20-30
17781,No,Tanzania,2017,Urban,Yes,3,32,Female,Parent,Divorcé(e),Primary education,Informally employed,30-40
17782,No,Tanzania,2017,Rural,Yes,7,19,Female,Parent,Divorcé(e),Tertiary education,No Income,10-20
17783,No,Tanzania,2017,Urban,Yes,1,24,Female,Spouse,Célibataire,Tertiary education,Self employed,20-30
17784,No,Tanzania,2017,Urban,No,2,19,Male,Head of Household,Célibataire,No formal education,Informally employed,10-20
17785,Yes,Tanzania,2017,Urban,Yes,2,27,Female,Spouse,Célibataire,Vocational/Specialised training,Formally employed Private,20-30
17786,No,Tanzania,2017,Urban,Yes,1,56,Female,Head of Household,Veuf/Veuve,No formal education,Government Dependent,50-60
17787,No,Tanzania,2017,Urban,No,1,30,Male,Head of Household,Veuf/Veuve,Primary education,Informally employed,20-30
17788,No,Tanzania,2017,Urban,Yes,2,49,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17789,No,Tanzania,2017,Urban,Yes,2,34,Male,Head of Household,Célibataire,Primary education,Informally employed,30-40
17790,No,Tanzania,2017,Urban,Yes,2,45,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
17791,Yes,Tanzania,2017,Rural,Yes,2,43,Female,Spouse,Célibataire,Primary education,Formally employed Private,40-50
17792,Yes,Tanzania,2017,Urban,Yes,1,38,Male,Head of Household,Divorcé(e),Vocational/Specialised training,Formally employed Private,30-40
17793,No,Tanzania,2017,Rural,Yes,2,66,Female,Head of Household,Veuf/Veuve,No formal education,Remittance Dependent,60-70
17794,No,Tanzania,2017,Urban,No,1,32,Female,Head of Household,Célibataire,Primary education,Informally employed,30-40
17795,No,Tanzania,2017,Urban,No,2,31,Female,Head of Household,Célibataire,Primary education,Self employed,30-40
17796,No,Tanzania,2017,Rural,No,1,39,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
17797,No,Tanzania,2017,Urban,Yes,2,30,Male,Head of Household,Célibataire,Primary education,Self employed,20-30
17798,No,Tanzania,2017,Rural,No,3,22,Male,Other relative,Divorcé(e),Primary education,Self employed,20-30
17799,No,Tanzania,2017,Urban,No,2,65,Male,Head of Household,Célibataire,Primary education,Self employed,60-70
17800,No,Tanzania,2017,Urban,Yes,2,24,Female,Spouse,Célibataire,Secondary education,Self employed,20-30
17801,No,Tanzania,2017,Rural,Yes,4,33,Female,Spouse,Célibataire,Primary education,Remittance Dependent,30-40
17802,No,Tanzania,2017,Urban,No,2,31,Female,Spouse,Célibataire,Secondary education,Informally employed,30-40
17803,No,Tanzania,2017,Urban,No,2,39,Male,Head of Household,Célibataire,No formal education,Self employed,30-40
17804,No,Tanzania,2017,Urban,Yes,4,24,Male,Other relative,Célibataire,Secondary education,Self employed,20-30
17805,No,Tanzania,2017,Urban,Yes,2,48,Female,Spouse,Célibataire,Primary education,Self employed,40-50
17806,No,Tanzania,2017,Urban,Yes,2,32,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17807,No,Tanzania,2017,Urban,Yes,2,35,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17808,No,Tanzania,2017,Urban,Yes,1,25,Male,Head of Household,Marié(e),Primary education,Self employed,20-30
17809,No,Tanzania,2017,Urban,No,2,21,Female,Head of Household,Célibataire,Primary education,Self employed,20-30
17810,No,Tanzania,2017,Urban,No,3,17,Female,Other relative,Divorcé(e),Secondary education,Remittance Dependent,10-20
17811,No,Tanzania,2017,Urban,No,2,35,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17812,No,Tanzania,2017,Urban,No,2,21,Female,Spouse,Célibataire,No formal education,Remittance Dependent,20-30
17813,No,Tanzania,2017,Urban,No,11,18,Female,Parent,Célibataire,Primary education,Self employed,10-20
17814,No,Tanzania,2017,Urban,Yes,2,45,Female,Spouse,Célibataire,Primary education,Self employed,40-50
17815,No,Tanzania,2017,Urban,Yes,2,64,Male,Head of Household,Célibataire,Primary education,Self employed,60-70
17816,No,Tanzania,2017,Rural,Yes,3,29,Female,Spouse,Célibataire,Tertiary education,Informally employed,20-30
17817,No,Tanzania,2017,Urban,No,3,63,Male,Head of Household,Célibataire,Primary education,Self employed,60-70
17818,No,Tanzania,2017,Urban,No,4,33,Female,Head of Household,Célibataire,Primary education,Self employed,30-40
17819,Yes,Tanzania,2017,Rural,Yes,2,32,Female,Spouse,Célibataire,Primary education,Self employed,30-40
17820,No,Tanzania,2017,Urban,Yes,4,42,Female,Spouse,Célibataire,Primary education,No Income,40-50
17821,No,Tanzania,2017,Rural,No,2,59,Male,Head of Household,Célibataire,Primary education,Informally employed,50-60
17822,No,Tanzania,2017,Urban,No,4,45,Male,Spouse,Célibataire,No formal education,Informally employed,40-50
17823,No,Tanzania,2017,Rural,Yes,5,21,Female,Parent,Divorcé(e),Primary education,Self employed,20-30
17824,Yes,Tanzania,2017,Urban,Yes,1,38,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17825,No,Tanzania,2017,Urban,No,2,23,Female,Spouse,Célibataire,Primary education,Self employed,20-30
17826,Yes,Tanzania,2017,Urban,Yes,2,40,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17827,No,Tanzania,2017,Urban,No,2,28,Female,Spouse,Célibataire,Primary education,Self employed,20-30
17828,No,Tanzania,2017,Urban,Yes,3,30,Female,Spouse,Célibataire,No formal education,Informally employed,20-30
17829,No,Tanzania,2017,Urban,No,2,75,Male,Head of Household,Célibataire,No formal education,Self employed,70-80
17830,No,Tanzania,2017,Urban,No,2,49,Female,Head of Household,Veuf/Veuve,Primary education,Informally employed,40-50
17831,No,Tanzania,2017,Urban,No,3,16,Male,Parent,Divorcé(e),Primary education,No Income,10-20
17832,No,Tanzania,2017,Urban,No,3,43,Female,Spouse,Célibataire,No formal education,Informally employed,40-50
17833,No,Tanzania,2017,Rural,Yes,2,25,Female,Child,Célibataire,Tertiary education,Remittance Dependent,20-30
17834,No,Tanzania,2017,Urban,Yes,4,59,Male,Head of Household,Célibataire,Primary education,Self employed,50-60
17835,No,Tanzania,2017,Urban,No,1,26,Male,Head of Household,Divorcé(e),Primary education,Self employed,20-30
17836,No,Tanzania,2017,Rural,Yes,6,20,Male,Parent,Divorcé(e),Primary education,Remittance Dependent,10-20
17837,No,Tanzania,2017,Urban,Yes,2,33,Female,Spouse,Célibataire,Tertiary education,Informally employed,30-40
17838,Yes,Tanzania,2017,Rural,Yes,2,30,Male,Head of Household,Célibataire,Tertiary education,Self employed,20-30
17839,No,Tanzania,2017,Rural,Yes,2,35,Female,Spouse,Célibataire,No formal education,Self employed,30-40
17840,No,Tanzania,2017,Urban,Yes,1,42,Female,Head of Household,Célibataire,Primary education,Self employed,40-50
17841,No,Tanzania,2017,Urban,Yes,2,35,Female,Spouse,Célibataire,Primary education,Self employed,30-40
17842,No,Tanzania,2017,Urban,No,2,25,Male,Head of Household,Célibataire,Primary education,Informally employed,20-30
17843,No,Tanzania,2017,Rural,Yes,2,31,Male,Head of Household,Célibataire,No formal education,Self employed,30-40
17844,No,Tanzania,2017,Urban,No,3,55,Male,Head of Household,Célibataire,Primary education,Self employed,50-60
17845,No,Tanzania,2017,Rural,Yes,1,39,Male,Head of Household,Célibataire,Tertiary education,Self employed,30-40
17846,Yes,Tanzania,2017,Rural,Yes,2,20,Female,Spouse,Divorcé(e),Tertiary education,Formally employed Private,10-20
17847,No,Tanzania,2017,Rural,Yes,2,25,Female,Spouse,Célibataire,Primary education,Remittance Dependent,20-30
17848,No,Tanzania,2017,Urban,No,3,40,Male,Head of Household,Célibataire,Primary education,Self employed,30-40
17849,No,Tanzania,2017,Rural,No,3,19,Male,Parent,Divorcé(e),Primary education,Informally employed,10-20
17850,No,Tanzania,2017,Rural,Yes,2,22,Female,Spouse,Célibataire,Primary education,Remittance Dependent,20-30
17851,No,Tanzania,2017,Rural,Yes,5,35,Male,Parent,Divorcé(e),Primary education,Informally employed,30-40
17852,Yes,Tanzania,2017,Urban,Yes,3,69,Male,Head of Household,Célibataire,Vocational/Specialised training,Formally employed Private,60-70
17853,No,Tanzania,2017,Urban,Yes,4,25,Male,Parent,Célibataire,Primary education,Self employed,20-30
17854,Yes,Tanzania,2017,Rural,Yes,1,28,Female,Head of Household,Célibataire,Vocational/Specialised training,Formally employed Private,20-30
17855,No,Tanzania,2017,Urban,Yes,2,28,Male,Head of Household,Célibataire,Primary education,Informally employed,20-30
17856,No,Tanzania,2017,Urban,No,2,45,Male,Head of Household,Célibataire,Primary education,Self employed,40-50
